area,date,generation,avgTa,avgWs,avgRhm,ssDur,sumSsHr,sumGsr,avgTca,PM10,PM25
경상남도,2016-10-12,490.992973,16.96666666666667,1.3,68.39999999999999,11.4,8.333333333333334,12.893333333333333,3.8333333333333335,56.28194444444445,28.39292927534213
경상남도,2016-10-13,225.786927,16.3,0.6666666666666666,80.23333333333333,11.4,0.5666666666666667,6.55,4.766666666666667,56.65277777777778,30.17234734168301
경상남도,2016-10-14,506.041787,16.366666666666667,0.8666666666666667,73.86666666666666,11.4,9.7,13.296666666666669,2.3000000000000003,58.22916666666666,31.505718399476887
경상남도,2016-10-15,413.05698,17.0,1.2333333333333334,74.83333333333333,11.300000000000002,8.700000000000001,11.366666666666667,3.3000000000000003,72.52083333333333,38.450200568381874
경상남도,2016-10-16,56.183727,15.966666666666669,0.9666666666666668,93.56666666666666,11.300000000000002,0.0,2.033333333333333,4.833333333333333,40.54861111111112,27.068293848397968
경상남도,2016-10-17,397.768741,19.133333333333333,1.0,86.43333333333334,11.233333333333334,6.033333333333334,11.596666666666666,3.1,24.46180555555556,16.863470461747397
경상남도,2016-10-18,322.052438,18.23333333333333,1.1,79.8,11.199999999999998,3.766666666666667,8.433333333333334,3.4,50.72916666666666,27.658647075096823
경상남도,2016-10-19,374.063519,17.666666666666668,0.9333333333333332,82.39999999999999,11.199999999999998,8.333333333333334,11.053333333333333,3.0666666666666664,51.74111111111111,28.29368479955737
경상남도,2016-10-20,294.7888,18.0,1.7666666666666666,75.1,11.199999999999998,3.6666666666666665,8.056666666666667,4.433333333333334,61.79013888888889,30.183444746240127
경상남도,2016-10-21,121.149297,17.066666666666666,2.333333333333333,70.73333333333333,11.1,0.0,3.34,4.833333333333333,50.41666666666666,23.860149137367337
경상남도,2016-10-22,289.874069,17.633333333333336,1.7,71.73333333333333,11.1,3.4333333333333336,8.216666666666667,4.433333333333334,34.74305555555556,18.596297972938984
경상남도,2016-10-23,132.005195,15.966666666666669,2.9333333333333336,69.3,11.0,0.2333333333333333,4.1433333333333335,4.566666666666667,27.27083333333333,15.589391252955084
경상남도,2016-10-24,449.692939,15.433333333333332,1.8666666666666665,63.43333333333334,11.0,8.266666666666667,11.92,3.3000000000000003,26.58179012345679,14.776928977415622
경상남도,2016-10-25,158.016204,16.233333333333334,1.2,84.2,11.0,2.7,5.146666666666667,3.266666666666667,31.73765432098766,17.83252225743172
경상남도,2016-10-26,302.750504,15.566666666666668,1.0666666666666669,76.33333333333333,10.966666666666669,4.066666666666667,7.583333333333333,3.633333333333333,33.65277777777778,19.00617109300337
경상남도,2016-10-27,171.421338,15.566666666666668,1.8,72.13333333333334,10.9,0.5333333333333333,4.75,4.166666666666667,43.43055555555556,21.11037548413058
경상남도,2016-10-28,55.922383,14.7,1.7333333333333332,86.10000000000001,10.9,0.0333333333333333,1.93,4.766666666666667,21.506944444444443,14.530552097480005
경상남도,2016-10-29,205.040441,13.3,1.5,73.66666666666667,10.800000000000002,1.7666666666666666,6.146666666666667,3.6,43.645833333333336,22.38822871082944
경상남도,2016-10-30,487.034967,10.5,1.1666666666666667,59.2,10.800000000000002,7.366666666666667,11.283333333333331,3.333333333333333,37.56944444444444,20.2354886575122
경상남도,2016-10-31,81.083477,9.633333333333333,1.0333333333333332,74.2,10.800000000000002,0.0666666666666666,2.856666666666667,4.733333333333333,41.40972222222222,20.370943048639404
경상남도,2016-11-01,553.780506,7.1000000000000005,2.2,46.6,10.699999999999998,9.5,13.066666666666668,1.8333333333333333,30.03472222222222,15.846675217544387
경상남도,2016-11-02,538.726244,6.566666666666666,1.8333333333333333,49.1,10.699999999999998,9.433333333333334,12.8,1.8,33.25694444444444,18.0133796086716
경상남도,2016-11-03,368.307556,8.666666666666666,0.9,71.33333333333333,10.699999999999998,7.666666666666667,9.326666666666666,2.466666666666667,62.47916666666666,29.187028444243246
경상남도,2016-11-04,462.641318,10.166666666666666,1.2333333333333334,71.26666666666667,10.633333333333333,9.1,11.386666666666663,1.8,72.29166666666667,35.735677279814894
경상남도,2016-11-05,431.179937,12.633333333333333,1.1333333333333333,79.26666666666667,10.6,8.533333333333333,10.723333333333334,1.8,59.97916666666666,31.971826115386552
경상남도,2016-11-06,148.85864999999998,12.833333333333334,2.033333333333333,78.63333333333334,10.6,0.8333333333333334,4.136666666666667,3.966666666666667,47.125,26.7079749509582
경상남도,2016-11-07,295.522965,13.133333333333333,1.2,75.23333333333333,10.6,4.6000000000000005,6.8933333333333335,3.5,49.92361111111112,26.763568230974297
경상남도,2016-11-08,304.010739,11.466666666666669,1.7,58.5,10.5,4.266666666666667,7.313333333333333,3.6666666666666665,46.81597222222222,27.01707817765706
경상남도,2016-11-09,487.85718,7.1000000000000005,1.7,52.8,10.5,9.033333333333331,11.47,2.6333333333333333,44.076388888888886,24.305310346562045
경상남도,2016-11-10,215.145318,9.8,1.4666666666666668,71.10000000000001,10.5,1.7999999999999998,5.383333333333333,4.433333333333334,36.69444444444444,19.947709182133693
경상남도,2016-11-11,406.27048,10.266666666666667,1.0333333333333334,70.60000000000001,10.4,8.166666666666666,9.616666666666667,2.1666666666666665,54.333333333333336,22.72205246214979
경상남도,2016-11-12,395.914012,10.633333333333336,1.0,74.0,10.4,7.966666666666666,9.033333333333331,2.6,75.46527777777777,30.18736796438811
경상남도,2016-11-13,155.795849,13.1,0.7000000000000001,82.96666666666665,10.4,1.3,4.546666666666667,4.733333333333333,73.6875,34.076294577737535
경상남도,2016-11-14,75.479308,15.2,0.7666666666666666,93.0,10.366666666666667,0.6333333333333334,2.7066666666666666,4.8,47.61805555555556,27.381887857753632
경상남도,2016-11-15,437.879811,13.033333333333331,1.5,54.13333333333333,10.3,8.299999999999999,10.723333333333334,2.6,50.03472222222222,21.805536693325287
경상남도,2016-11-16,364.931869,9.1,1.1,53.333333333333336,10.3,6.966666666666666,8.966666666666667,2.966666666666667,50.15972222222222,21.47918552889693
경상남도,2016-11-17,360.975515,10.933333333333332,1.3333333333333333,59.03333333333333,10.3,7.3,8.756666666666666,2.6666666666666665,84.86805555555556,36.138945475579696
경상남도,2016-11-18,208.86439,11.333333333333334,1.0666666666666669,83.53333333333333,10.266666666666667,4.166666666666667,5.876666666666668,3.9,80.5,40.29870542226247
경상남도,2016-11-19,183.404414,14.0,0.9,92.06666666666666,10.2,3.1,5.043333333333333,3.966666666666667,52.083333333333336,30.673743146723
경상남도,2016-11-20,311.18683,14.0,1.1666666666666667,78.86666666666666,10.2,6.1000000000000005,6.986666666666667,2.766666666666667,41.833333333333336,23.18766976007243
경상남도,2016-11-21,135.841121,12.566666666666668,1.1333333333333333,80.56666666666666,10.2,2.333333333333333,4.383333333333333,3.633333333333333,50.10416666666666,24.15298526231075
경상남도,2016-11-22,172.38683799999998,9.433333333333334,1.7666666666666666,61.7,10.166666666666666,2.2333333333333334,5.246666666666667,3.9,43.84722222222222,21.597467431215733
경상남도,2016-11-23,343.782394,7.0,2.2,40.56666666666666,10.1,4.966666666666667,7.683333333333333,3.6666666666666665,24.20833333333333,12.864866266787384
경상남도,2016-11-24,491.240184,3.333333333333333,3.1,32.766666666666666,10.1,8.766666666666667,10.893333333333333,1.8,23.62847222222222,12.305876213470148
경상남도,2016-11-25,435.062575,4.2,1.7666666666666666,47.53333333333333,10.1,8.766666666666667,9.976666666666668,2.2666666666666666,37.64236111111112,18.774663937930686
경상남도,2016-11-26,61.918478,2.6666666666666665,1.2666666666666666,72.96666666666665,10.1,0.5333333333333333,2.3466666666666662,4.233333333333333,60.19444444444444,30.104562773502337
경상남도,2016-11-27,213.320675,5.7,1.6333333333333335,73.13333333333334,10.033333333333331,3.233333333333333,5.766666666666667,3.6,50.0625,27.27821160907399
경상남도,2016-11-28,415.387597,5.0,1.3,59.96666666666667,10.0,8.366666666666667,9.409999999999998,2.0,73.70833333333333,30.493527111312307
경상남도,2016-11-29,447.961139,5.6000000000000005,1.6333333333333335,48.5,10.0,8.700000000000001,10.043333333333331,2.6,40.75,18.84078705799507
경상남도,2016-11-30,98.680578,8.066666666666666,1.2333333333333334,78.76666666666667,10.0,0.2333333333333333,3.19,4.8,37.90972222222222,20.4172136713445
경상남도,2016-12-01,310.382213,8.299999999999999,1.7333333333333334,58.4,10.0,7.366666666666666,7.293333333333334,2.8000000000000003,46.458333333333336,22.556140284693928
경상남도,2016-12-02,462.167397,5.233333333333333,1.4666666666666668,45.833333333333336,9.966666666666669,8.700000000000001,10.33,1.9666666666666668,42.9375,17.361733564710025
경상남도,2016-12-03,365.167151,5.233333333333333,1.0333333333333332,55.86666666666667,9.9,6.933333333333334,8.576666666666666,3.0,53.80555555555556,23.50760462250389
경상남도,2016-12-04,114.179866,6.0,1.0,70.53333333333333,9.9,0.6666666666666666,3.65,3.4333333333333336,52.90972222222222,25.785420124742217
경상남도,2016-12-05,309.217714,8.1,1.1,73.2,9.9,7.666666666666667,7.456666666666667,2.2333333333333334,99.94791666666669,44.20212451586943
경상남도,2016-12-06,453.318281,4.7,1.8,38.73333333333333,9.9,8.6,10.0,1.8,38.79166666666666,16.247301129218854
경상남도,2016-12-07,171.934001,2.5,1.1333333333333335,60.9,9.9,3.8333333333333335,5.489999999999999,2.5666666666666664,54.68055555555556,22.82025552034606
경상남도,2016-12-08,360.322383,4.766666666666667,1.1666666666666667,70.4,9.9,6.866666666666667,7.986666666666667,2.966666666666667,78.78472222222223,33.93487657813993
경상남도,2016-12-09,368.576072,7.866666666666667,1.9,48.03333333333333,9.9,8.066666666666666,8.32,2.466666666666667,60.72222222222222,27.716164302600472
경상남도,2016-12-10,428.764621,3.4666666666666663,1.6333333333333335,37.2,9.866666666666667,8.6,9.65,2.2666666666666666,32.326388888888886,16.546063138172126
경상남도,2016-12-11,436.007631,2.1,1.3333333333333333,41.6,9.8,8.5,9.743333333333334,2.0,36.208333333333336,16.85512864041044
경상남도,2016-12-12,170.755599,5.033333333333333,0.8666666666666667,59.1,9.8,2.2,5.033333333333332,4.5,57.48611111111112,23.903777475982096
경상남도,2016-12-13,101.234075,7.666666666666667,1.1333333333333333,65.8,9.8,0.0666666666666666,2.973333333333333,4.666666666666667,54.00694444444444,24.48020408933152
경상남도,2016-12-14,294.487622,4.566666666666666,1.8666666666666665,56.833333333333336,9.8,4.966666666666667,6.746666666666667,2.6666666666666665,47.15972222222222,23.549686258236505
경상남도,2016-12-15,420.269203,1.3,2.333333333333333,45.13333333333333,9.8,8.5,9.45,1.8,39.45486111111112,17.31708509380816
경상남도,2016-12-16,447.940774,0.0666666666666667,2.1666666666666665,33.43333333333333,9.8,8.6,9.82,1.8,25.61111111111111,10.403928373824254
경상남도,2016-12-17,406.858846,2.533333333333333,1.0333333333333334,58.66666666666666,9.8,8.466666666666667,9.31,1.8333333333333333,47.520833333333336,19.7164660982848
경상남도,2016-12-18,338.71283,3.966666666666667,1.0333333333333334,70.06666666666666,9.8,8.299999999999999,8.24,3.1666666666666665,53.63194444444444,25.25122604496756
경상남도,2016-12-19,43.630411,6.733333333333333,0.5333333333333333,89.43333333333332,9.8,0.1333333333333333,1.6366666666666667,5.133333333333334,58.114583333333336,31.154041547205875
경상남도,2016-12-20,320.134498,9.666666666666666,1.4666666666666668,83.8,9.8,6.633333333333333,7.88,3.1666666666666665,51.25694444444444,26.68880149388864
경상남도,2016-12-21,94.378488,9.266666666666667,1.4666666666666666,90.93333333333334,9.8,1.3666666666666665,3.17,4.433333333333334,49.48611111111112,23.2235614405714
경상남도,2016-12-22,98.417255,12.2,3.5,71.63333333333334,9.8,1.0333333333333334,2.7566666666666664,4.466666666666667,17.53472222222222,9.50484916503194
경상남도,2016-12-23,248.436181,4.5,2.8666666666666667,51.96666666666667,9.8,5.533333333333334,6.56,3.5,23.72222222222222,12.31391466727026
경상남도,2016-12-24,335.911917,2.6333333333333333,1.6,58.5,9.8,6.533333333333334,8.06,3.5666666666666664,42.29166666666666,22.25839683617524
경상남도,2016-12-25,331.317112,5.266666666666667,1.0,71.2,9.8,7.3,7.773333333333333,3.5,51.41666666666666,26.36954567174689
경상남도,2016-12-26,27.255142,6.6000000000000005,1.2333333333333334,89.06666666666666,9.8,0.0,1.143333333333333,5.133333333333334,38.201388888888886,20.69597228509632
경상남도,2016-12-27,385.007122,4.166666666666667,2.766666666666667,51.43333333333334,9.8,7.733333333333333,8.446666666666667,2.6666666666666665,26.36805555555556,12.623093342890195
경상남도,2016-12-28,440.947,1.1333333333333333,1.4666666666666668,52.96666666666667,9.8,8.566666666666666,9.533333333333331,2.433333333333333,34.145833333333336,14.25160328957296
경상남도,2016-12-29,389.102859,1.0333333333333334,2.1,42.7,9.8,8.233333333333333,8.646666666666667,2.1333333333333333,35.645833333333336,14.355807680700169
경상남도,2016-12-30,454.794673,0.3333333333333333,1.5333333333333332,39.96666666666667,9.8,8.433333333333334,9.913333333333334,2.1666666666666665,35.15972222222222,12.904456516271816
경상남도,2016-12-31,366.887052,2.233333333333333,1.2333333333333334,63.5,9.8,7.666666666666667,8.683333333333334,2.2666666666666666,45.04166666666666,19.557272018510137
경상남도,2017-01-01,370.558049,3.5666666666666664,1.0333333333333334,71.56666666666666,9.833333333333334,8.066666666666668,8.68,2.8000000000000003,54.04861111111112,29.536167039522745
경상남도,2017-01-02,343.521229,6.833333333333333,1.2,67.06666666666666,9.866666666666667,7.533333333333334,8.409999999999998,2.5666666666666664,62.60416666666666,32.57310775540641
경상남도,2017-01-03,411.339645,4.633333333333334,1.1,61.43333333333334,9.9,7.8,9.023333333333332,1.8,68.11458333333333,36.2072706935123
경상남도,2017-01-04,287.438497,4.1000000000000005,0.9,66.33333333333333,9.9,6.733333333333333,7.010000000000001,3.1666666666666665,83.56944444444444,44.17476696495153
경상남도,2017-01-05,178.632802,5.633333333333333,2.033333333333333,71.63333333333333,9.9,3.1333333333333333,5.28,4.566666666666667,62.06597222222222,35.30892990305742
경상남도,2017-01-06,327.728523,6.5,1.8666666666666665,62.5,9.9,6.966666666666666,8.31,2.966666666666667,30.39583333333333,18.42920395227442
경상남도,2017-01-07,195.817532,5.3,1.1666666666666667,71.63333333333334,9.9,2.1666666666666665,5.403333333333333,4.166666666666667,41.451388888888886,24.764755779269205
경상남도,2017-01-08,219.811777,8.1,1.4666666666666668,77.8,9.9,2.5,6.136666666666667,4.1000000000000005,29.09722222222222,19.232252050708425
경상남도,2017-01-09,350.712412,6.433333333333334,2.033333333333333,53.86666666666667,9.933333333333334,7.066666666666666,7.946666666666666,2.6,42.46527777777778,26.001831655480984
경상남도,2017-01-10,457.736677,2.5,1.8666666666666665,49.46666666666667,10.0,8.633333333333333,10.01,2.4,34.58680555555556,20.749883482475767
경상남도,2017-01-11,446.550567,0.4333333333333333,2.2,34.6,10.0,8.333333333333334,9.533333333333331,2.966666666666667,24.32638888888889,15.1709908650261
경상남도,2017-01-12,291.915711,2.6,2.033333333333333,49.46666666666667,10.0,6.533333333333334,7.966666666666666,3.1666666666666665,53.90972222222222,23.946959358687547
경상남도,2017-01-13,288.465223,0.7333333333333334,2.4,42.93333333333334,10.0,6.5,7.919999999999999,2.066666666666667,37.19791666666666,18.477650074571216
경상남도,2017-01-14,508.123243,-2.533333333333333,3.1333333333333333,34.300000000000004,10.0,8.733333333333334,10.646666666666668,1.8,29.11111111111111,14.26639634601044
경상남도,2017-01-15,511.309884,-2.2666666666666666,1.9,29.766666666666666,10.1,8.833333333333334,10.839999999999998,1.8,28.375,15.38667039522744
경상남도,2017-01-16,498.076464,-0.8666666666666667,1.4333333333333331,39.36666666666667,10.1,8.799999999999999,10.586666666666668,2.0,30.63020833333333,17.34375
